module,contributor,author,commentor,integrator,churn,entropy,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco
138,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
139,19,9,9,9,38,0.858708,0.052632,0.052632,0.157895,0.210526,0.105263,0.263158,0.157895,0.000000,0.18180000000000000000,0.25000000000000000000,0.34210526315789473684
141,19,8,13,9,321,0.559689,0.000000,0.052632,0.157895,0.263158,0.105263,0.157895,0.157895,0.105263,0.11110000000000000000,0.21428571428571428571,0.18380062305295950156
142,15,6,8,6,32,0.896038,0.000000,0.066667,0.133333,0.200000,0.133333,0.200000,0.266667,0.000000,0.16670000000000000000,0.31250000000000000000,0.68750000000000000000
143,5,2,1,3,68,\N,0.000000,0.000000,0.200000,0.400000,0.000000,0.400000,0.000000,0.000000,0.33330000000000000000,1.00000000000000000000,0.50000000000000000000
151,19,11,14,5,1071,0.910190,0.000000,0.000000,0.157895,0.105263,0.000000,0.263158,0.052632,0.421053,0.38460000000000000000,0.22619047619047619048,0.27731092436974789916
155,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
161,19,12,12,8,1710,0.366884,0.052632,0.000000,0.105263,0.105263,0.000000,0.105263,0.105263,0.526316,0.39130000000000000000,0.45454545454545454545,0.38538011695906432749
162,32,21,21,12,879,0.802185,0.093750,0.000000,0.031250,0.031250,0.000000,0.156250,0.156250,0.531250,0.29550000000000000000,0.27500000000000000000,0.26279863481228668942
164,14,8,8,6,66,0.823066,0.142857,0.071429,0.071429,0.142857,0.071429,0.285714,0.071429,0.142857,0.22220000000000000000,0.25000000000000000000,0.34848484848484848485
165,13,5,9,5,10,0.000000,0.000000,0.000000,0.230769,0.153846,0.230769,0.153846,0.230769,0.000000,0.20000000000000000000,0.25000000000000000000,0.20000000000000000000
166,21,10,15,7,1357,0.411546,0.000000,0.000000,0.142857,0.190476,0.142857,0.047619,0.095238,0.380952,0.27270000000000000000,0.13434829059829059829,0.51215917464996315402
168,17,8,12,5,1022,0.766808,0.058824,0.000000,0.117647,0.117647,0.117647,0.058824,0.117647,0.411765,0.73680000000000000000,0.21875000000000000000,0.37964774951076320939
169,26,11,19,7,442,0.770297,0.000000,0.000000,0.115385,0.153846,0.076923,0.115385,0.000000,0.538462,0.50000000000000000000,0.27272727272727272727,0.38235294117647058824
170,41,22,34,11,1146,0.618103,0.048780,0.000000,0.000000,0.073171,0.000000,0.073171,0.048780,0.756098,0.47460000000000000000,0.26206896551724137931,0.45287958115183246073
171,3,3,3,3,131,0.714318,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.66670000000000000000,0.50000000000000000000,0.42748091603053435115
172,18,13,12,8,733,0.767289,0.111111,0.000000,0.055556,0.055556,0.000000,0.000000,0.222222,0.555556,0.46880000000000000000,0.47500000000000000000,0.78854024556616643929
173,20,10,14,8,137,0.649537,0.100000,0.000000,0.050000,0.150000,0.050000,0.250000,0.200000,0.200000,0.48150000000000000000,0.14506172839506172840,0.29927007299270072993
174,6,1,5,2,2,\N,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.166667,0.333333,0.66670000000000000000,0.45238095238095238095,1.00000000000000000000
188,4,1,4,2,28,\N,0.000000,0.000000,0.500000,0.000000,0.250000,0.000000,0.250000,0.000000,0.50000000000000000000,0.42857142857142857143,1.00000000000000000000
189,7,3,7,3,414,0.796886,0.285714,0.000000,0.142857,0.000000,0.000000,0.142857,0.285714,0.142857,0.86670000000000000000,0.25900226757369614512,0.65942028985507246377
190,6,2,5,2,43,0.630684,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.333333,0.333333,0.60000000000000000000,0.66666666666666666667,0.51162790697674418605
191,8,1,8,1,4,1.000000,0.000000,0.000000,0.125000,0.000000,0.125000,0.000000,0.250000,0.500000,1.00000000000000000000,0.38461538461538461538,1.00000000000000000000
198,15,6,10,6,88,0.447130,0.066667,0.000000,0.066667,0.266667,0.133333,0.066667,0.133333,0.266667,0.33330000000000000000,0.25000000000000000000,0.28409090909090909091
200,35,20,29,7,2231,0.507724,0.028571,0.000000,0.057143,0.028571,0.000000,0.114286,0.142857,0.628571,0.60610000000000000000,0.10740740740740740741,0.58449125952487673689
204,16,5,10,6,73,0.236284,0.062500,0.000000,0.125000,0.187500,0.125000,0.000000,0.125000,0.375000,0.28570000000000000000,0.20833333333333333333,0.80821917808219178082
220,2,1,0,1,2,\N,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000
221,22,11,15,6,138,0.863338,0.045455,0.000000,0.090909,0.136364,0.090909,0.227273,0.090909,0.318182,0.33330000000000000000,0.20572916666666666667,0.18840579710144927536
224,17,7,13,6,3207,0.745683,0.000000,0.000000,0.235294,0.117647,0.117647,0.058824,0.000000,0.470588,0.46150000000000000000,0.43888888888888888889,0.33270969753663860306
242,2,1,2,1,5,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000
251,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
252,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
253,18,10,17,5,618,0.558454,0.055556,0.055556,0.166667,0.000000,0.055556,0.000000,0.166667,0.500000,0.50000000000000000000,0.37708333333333333333,0.68932038834951456311
255,12,5,7,4,20,0.817345,0.000000,0.000000,0.166667,0.166667,0.166667,0.250000,0.250000,0.000000,0.40000000000000000000,0.37500000000000000000,0.30000000000000000000
256,30,17,28,9,1972,0.921908,0.066667,0.000000,0.033333,0.166667,0.066667,0.033333,0.000000,0.633333,0.30770000000000000000,0.33965259277759277759,0.30121703853955375254
261,18,9,13,7,903,0.532053,0.055556,0.000000,0.111111,0.111111,0.055556,0.111111,0.111111,0.444444,0.48150000000000000000,0.37484848484848484848,0.62347729789590254707
262,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
263,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
264,5,2,4,2,69,\N,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.400000,0.200000,0.50000000000000000000,0.46153846153846153846,0.97101449275362318841
265,5,2,4,2,75,\N,0.000000,0.200000,0.200000,0.000000,0.200000,0.000000,0.200000,0.200000,0.50000000000000000000,0.46153846153846153846,0.89333333333333333333
266,6,2,6,2,4,\N,0.000000,0.000000,0.333333,0.000000,0.333333,0.000000,0.166667,0.166667,0.50000000000000000000,0.37500000000000000000,0.50000000000000000000
